Temps (s),Vitesse avec frottement,Vitesse sans frottement,Hauteur avec frottement,Hauteur sans frottement
1.1800000000000008,11.55105997541178,11.575800000000006,48.12221601279839,48.11239900000001
1.1900000000000008,11.648737375656582,11.673900000000007,48.00572863904183,47.99566000000001
1.2000000000000008,11.74641120233796,11.772000000000007,47.88826452701845,47.87794000000001
1.2100000000000009,11.844081455586656,11.870100000000008,47.76982371246258,47.75923900000001
1.2200000000000009,11.941748135533402,11.968200000000008,47.65040623110725,47.63955700000001
1.2300000000000009,12.039411242308931,12.066300000000009,47.530012118684155,47.51889400000001
1.2400000000000009,12.137070776043968,12.16440000000001,47.408641410923714,47.39725000000001
1.2500000000000009,12.234726736869234,12.26250000000001,47.28629414355502,47.27462500000001
1.260000000000001,12.332379124915446,12.36060000000001,47.16297035230586,47.151019000000005
1.270000000000001,12.430027940313316,12.458700000000011,47.03867007290273,47.02643200000001
1.280000000000001,12.52767318319355,12.556800000000012,46.913393341070794,46.900864000000006
1.290000000000001,12.625314853686847,12.654900000000012,46.787140192533926,46.77431500000001
1.300000000000001,12.722952951923908,12.753000000000013,46.659910663014685,46.64678500000001
1.310000000000001,12.820587478035423,12.851100000000013,46.53170478823433,46.518274000000005
1.320000000000001,12.918218432152079,12.949200000000014,46.40252260391281,46.388782000000006
1.330000000000001,13.01584581440456,13.047300000000014,46.27236414576876,46.258309000000004
1.340000000000001,13.113469624923546,13.145400000000015,46.14122944951953,46.126855000000006
1.350000000000001,13.211089863839707,13.243500000000015,46.009118550881134,45.994420000000005
1.360000000000001,13.308706531283713,13.341600000000016,45.8760314855683,45.86100400000001
1.370000000000001,13.406319627386226,13.439700000000016,45.741968289294434,45.72660700000001
1.380000000000001,13.503929152277907,13.537800000000017,45.606928997771654,45.591229000000006
1.390000000000001,13.60153510608941,13.635900000000017,45.47091364671076,45.45487000000001
1.400000000000001,13.699137488951381,13.734000000000018,45.33392227182125,45.317530000000005
1.410000000000001,13.796736300994468,13.832100000000018,45.19595490881131,45.17920900000001
1.420000000000001,13.89433154234931,13.930200000000019,45.05701159338781,45.03990700000001
1.430000000000001,13.99192321314654,14.02830000000002,44.917092361256344,44.899624
1.440000000000001,14.089511313516791,14.12640000000002,44.77619724812118,44.75836
1.450000000000001,14.187095843590686,14.22450000000002,44.63432628968527,44.616115
1.460000000000001,14.284676803498847,14.32260000000002,44.491479521650284,44.472889
1.470000000000001,14.38225419337189,14.420700000000021,44.34765697971657,44.328682
1.480000000000001,14.479828013340425,14.518800000000022,44.20285869958316,44.183494
1.490000000000001,14.57739826353506,14.616900000000022,44.05708471694781,44.037325
1.500000000000001,14.674964944086394,14.715000000000023,43.91033506750695,43.890175
1.5100000000000011,14.772528055125026,14.813100000000023,43.7626097869557,43.742044
1.5200000000000011,14.870087596781545,14.911200000000024,43.61390891098789,43.592932
1.5300000000000011,14.96764356918654,15.009300000000025,43.46423247529602,43.442839
1.5400000000000011,15.065195972470594,15.107400000000025,43.31358051557132,43.291765
1.5500000000000012,15.162744806764284,15.205500000000026,43.161953067503674,43.13971
1.5600000000000012,15.260290072198183,15.303600000000026,43.009350166781694,42.986674
1.5700000000000012,15.357831768902859,15.401700000000027,42.85577184909266,42.832657
1.5800000000000012,15.455369897008875,15.499800000000027,42.70121815012257,42.677659
1.5900000000000012,15.55290445664679,15.597900000000028,42.5456891055561,42.521679999999996
1.6000000000000012,15.650435447947157,15.696000000000028,42.38918475107663,42.36472
1.6100000000000012,15.747962871040524,15.794100000000029,42.23170512236622,42.206779
1.6200000000000012,15.845486726057437,15.89220000000003,42.07325025510565,42.047857
1.6300000000000012,15.943007013128435,15.99030000000003,41.91382018497436,41.887954
1.6400000000000012,16.040523732384052,16.08840000000003,41.75341494765052,41.72707
1.6500000000000012,16.13803688395482,16.186500000000027,41.592034578810974,41.565205
1.6600000000000013,16.235546467971258,16.284600000000026,41.42967911413126,41.402359
1.6700000000000013,16.333052484563893,16.382700000000025,41.26634858928562,41.238532
1.6800000000000013,16.430554933863238,16.480800000000023,41.102043039946984,41.073724
1.6900000000000013,16.528053815999804,16.578900000000022,40.93676250178699,40.907934999999995
1.7000000000000013,16.625549131104098,16.67700000000002,40.770507010475946,40.741164999999995
1.7100000000000013,16.72304087930662,16.77510000000002,40.60327660168288,40.57341399999999
1.7200000000000013,16.820529060737865,16.87320000000002,40.4350713110755,40.404681999999994
1.7300000000000013,16.918013675528325,16.971300000000017,40.26589117432022,40.23496899999999
1.7400000000000013,17.015494723808487,17.069400000000016,40.095736227082135,40.064274999999995
1.7500000000000013,17.112972205708836,17.167500000000015,39.92460650502505,39.892599999999995
1.7600000000000013,17.210446121359848,17.265600000000013,39.75250204381145,39.71994399999999
1.7700000000000014,17.307916470891993,17.363700000000012,39.57942287910252,39.54630699999999
1.7800000000000014,17.40538325443574,17.46180000000001,39.405369046558164,39.37168899999999
1.7900000000000014,17.502846472121554,17.55990000000001,39.23034058183695,39.19608999999999
1.8000000000000014,17.600306124079893,17.65800000000001,39.05433752059615,39.01950999999999
1.8100000000000014,17.69776221044121,17.756100000000007,38.87735989849174,38.84194899999999
1.8200000000000014,17.79521473133595,17.854200000000006,38.69940775117838,38.66340699999999
1.8300000000000014,17.892663686894558,17.952300000000005,38.52048111430943,38.48388399999999
1.8400000000000014,17.990109077247478,18.050400000000003,38.34058002353696,38.30337999999999
1.8500000000000014,18.08755090252514,18.148500000000002,38.15970451451171,38.12189499999999
1.8600000000000014,18.184989162857974,18.2466,37.97785462288313,37.93942899999999
1.8700000000000014,18.282423858376408,18.3447,37.795030384299366,37.75598199999999
1.8800000000000014,18.37985498921086,18.4428,37.611231834407256,37.57155399999999
1.8900000000000015,18.47728255549174,18.540899999999997,37.42645900885234,37.38614499999999
1.9000000000000015,18.574706557349465,18.638999999999996,37.240711943278846,37.19975499999999
1.9100000000000015,18.67212699491444,18.737099999999995,37.0539906733297,37.01238399999999
1.9200000000000015,18.769543868317065,18.835199999999993,36.86629523464653,36.82403199999999
1.9300000000000015,18.866957177687738,18.933299999999992,36.67762566286965,36.63469899999999
1.9400000000000015,18.964366923156845,19.03139999999999,36.48798199363808,36.44438499999999
1.9500000000000015,19.06177310485478,19.12949999999999,36.29736426258953,36.25308999999999
1.9600000000000015,19.159175722911918,19.22759999999999,36.10577250536041,36.06081399999999
1.9700000000000015,19.256574777458642,19.325699999999987,35.913206757585826,35.86755699999999
1.9800000000000015,19.35397026862532,19.423799999999986,35.719667054899574,35.67331899999999
1.9900000000000015,19.451362196542323,19.521899999999984,35.525153432934154,35.47809999999999
2.0000000000000013,19.54875056134001,19.619999999999983,35.329665927320754,35.28189999999999
2.010000000000001,19.646135363148744,19.718099999999982,35.13320457368927,35.08471899999999
2.020000000000001,19.74351660209887,19.81619999999998,34.93576940766828,34.886556999999996
2.0300000000000007,19.840894278320746,19.91429999999998,34.73736046488507,34.687414
2.0400000000000005,19.93826839194471,20.012399999999978,34.537977780965626,34.487289999999994
2.0500000000000003,20.0356389431011,20.110499999999977,34.33762139153462,34.286184999999996
2.06,20.133005931920255,20.208599999999976,34.136291332215414,34.084098999999995
2.07,20.230369358532503,20.306699999999974,33.933987638630086,33.881032
2.0799999999999996,20.327729223068165,20.404799999999973,33.730710346399405,33.676984
2.0899999999999994,20.425085525657565,20.502899999999972,33.52645949114283,33.471954999999994
2.099999999999999,20.522438266431017,20.60099999999997,33.32123510847852,33.265944999999995
